start_date,start_station_code,end_date,end_station_code,duration_sec,is_member
2018-04-28 19:19,6201,2018-04-28 19:24,6224,266,1
2018-04-28 19:19,6154,2018-04-28 19:26,6187,436,1
2018-04-28 19:19,6387,2018-04-28 19:24,4000,274,1
2018-04-28 19:19,6394,2018-04-28 19:31,6368,693,1
2018-04-28 19:19,7045,2018-04-28 19:28,6227,500,1
2018-04-28 19:20,6154,2018-04-28 19:26,6187,397,1
2018-04-28 19:20,6168,2018-04-28 19:28,6174,490,1
2018-04-28 19:20,6146,2018-04-28 19:26,6211,396,1
2018-04-28 19:20,6176,2018-04-28 19:34,6064,869,1
2018-04-28 19:20,6147,2018-04-28 19:25,6314,315,1
2018-04-28 19:20,6163,2018-04-28 19:33,6015,814,1
2018-04-28 19:20,6011,2018-04-28 19:27,6032,438,1
2018-04-28 19:20,6100,2018-04-28 19:31,7055,650,1
2018-04-28 19:20,6011,2018-04-28 19:27,6032,427,1
2018-04-28 19:20,6245,2018-04-28 19:50,6930,1790,1
2018-04-28 19:20,6063,2018-04-28 19:36,6434,968,1
2018-04-28 19:20,6196,2018-04-28 19:38,7067,1050,0
2018-04-28 19:20,6174,2018-04-28 19:44,6391,1418,1
2018-04-28 19:20,6189,2018-04-28 19:31,6127,650,1
2018-04-28 19:20,6418,2018-04-28 19:54,6418,2024,1
2018-04-28 19:21,6236,2018-04-28 19:36,6734,929,1
2018-04-28 19:21,6107,2018-04-28 19:39,6180,1082,1
2018-04-28 19:21,6720,2018-04-28 19:39,7077,1096,1
2018-04-28 19:21,6415,2018-04-28 19:31,6420,599,1
2018-04-28 19:21,6720,2018-04-28 20:02,6733,2465,1
2018-04-28 19:21,7081,2018-04-28 19:23,6102,115,1
2018-04-28 19:21,6196,2018-04-28 19:25,6193,254,0
2018-04-28 19:21,6100,2018-04-28 19:27,6095,317,1
2018-04-28 19:21,6396,2018-04-28 19:27,4000,315,1
2018-04-28 19:21,6003,2018-04-28 19:30,6032,534,0
2018-04-28 19:21,6100,2018-04-28 19:27,6095,321,1
2018-04-28 19:22,7043,2018-04-28 19:30,6394,484,1
2018-04-28 19:22,6404,2018-04-28 19:48,6359,1579,1
2018-04-28 19:22,6330,2018-04-28 19:37,7040,912,1
2018-04-28 19:22,6160,2018-04-28 19:30,6907,468,1
2018-04-28 19:22,6161,2018-04-28 19:40,6015,1072,1
2018-04-28 19:22,6218,2018-04-28 19:55,6127,1958,0
2018-04-28 19:22,6014,2018-04-28 19:51,6403,1756,1
2018-04-28 19:22,6058,2018-04-28 19:34,7049,688,1
2018-04-28 19:22,6330,2018-04-28 19:37,7040,900,1
2018-04-28 19:22,6026,2018-04-28 19:37,6023,889,0
2018-04-28 19:22,6072,2018-04-28 19:28,6093,375,1
2018-04-28 19:22,6912,2018-04-28 19:27,6267,275,1
2018-04-28 19:22,6274,2018-04-28 19:32,6138,583,1
2018-04-28 19:22,6224,2018-04-28 19:30,6179,452,1
2018-04-28 19:22,5006,2018-04-28 20:07,5006,2666,0
2018-04-28 19:22,6025,2018-04-28 19:46,6026,1419,0
2018-04-28 19:22,6404,2018-04-28 19:46,6359,1436,1
2018-04-28 19:22,6387,2018-04-28 19:36,6112,822,1
2018-04-28 19:22,6186,2018-04-28 19:35,6211,760,0
2018-04-28 19:22,6025,2018-04-28 19:46,6026,1426,0
2018-04-28 19:22,5006,2018-04-28 20:07,5006,2648,0
2018-04-28 19:23,6026,2018-04-28 19:37,6023,847,0
2018-04-28 19:23,6050,2018-04-28 19:38,6020,927,1
2018-04-28 19:23,6118,2018-04-28 19:27,6128,241,1
2018-04-28 19:23,6315,2018-04-28 19:32,6717,584,1
2018-04-28 19:23,6233,2018-04-28 19:39,6116,964,1
2018-04-28 19:23,6910,2018-04-28 19:32,6278,528,1
2018-04-28 19:23,5006,2018-04-28 20:07,5006,2674,0
2018-04-28 19:23,6169,2018-04-28 19:53,6330,1807,0
2018-04-28 19:23,6132,2018-04-28 19:45,6748,1346,1
2018-04-28 19:23,6421,2018-04-28 19:26,6267,162,1
2018-04-28 19:23,6255,2018-04-28 19:43,6213,1165,1
2018-04-28 19:23,6142,2018-04-28 19:31,6017,456,1
2018-04-28 19:23,6142,2018-04-28 19:34,6171,643,1
2018-04-28 19:23,6903,2018-04-28 19:46,6330,1351,1
2018-04-28 19:23,6405,2018-04-28 19:25,10002,129,1
2018-04-28 19:24,6211,2018-04-28 19:28,6177,281,0
2018-04-28 19:24,7061,2018-04-28 19:33,6728,568,1
2018-04-28 19:24,6311,2018-04-28 19:40,6117,975,1
2018-04-28 19:24,6052,2018-04-28 19:27,6036,194,1
2018-04-28 19:24,6267,2018-04-28 19:40,6918,940,0
2018-04-28 19:24,6230,2018-04-28 19:40,6332,952,1
2018-04-28 19:24,6021,2018-04-28 19:27,6012,165,1
2018-04-28 19:24,6167,2018-04-28 19:38,6923,807,1
2018-04-28 19:24,6001,2018-04-28 19:37,6025,741,0
2018-04-28 19:25,6207,2018-04-28 19:29,6211,258,1
2018-04-28 19:25,6416,2018-04-28 19:40,6717,913,1
2018-04-28 19:25,6416,2018-04-28 19:40,6717,917,1
2018-04-28 19:25,6210,2018-04-28 19:29,7006,285,1
2018-04-28 19:25,6170,2018-04-28 19:30,6274,283,1
2018-04-28 19:25,6001,2018-04-28 19:37,6025,719,0
2018-04-28 19:25,7066,2018-04-28 19:44,6043,1182,1
2018-04-28 19:25,6005,2018-04-28 19:38,6104,799,1
2018-04-28 19:25,6259,2018-04-28 19:54,6193,1730,0
2018-04-28 19:25,6203,2018-04-28 19:39,7066,819,1
2018-04-28 19:25,6227,2018-04-28 19:38,7035,783,1
2018-04-28 19:25,6213,2018-04-28 19:34,6143,522,1
2018-04-28 19:26,6203,2018-04-28 19:33,6085,464,0
2018-04-28 19:26,6009,2018-04-28 19:35,6116,532,1
2018-04-28 19:26,6155,2018-04-28 19:27,6154,73,1
2018-04-28 19:26,7040,2018-04-28 19:40,6227,825,0
2018-04-28 19:26,6169,2018-04-28 19:31,6152,288,1
2018-04-28 19:26,6116,2018-04-28 19:52,6403,1546,1
2018-04-28 19:26,6258,2018-04-28 19:47,6138,1222,1
2018-04-28 19:26,6012,2018-04-28 19:34,6112,484,1
2018-04-28 19:26,7040,2018-04-28 19:40,6227,822,0
2018-04-28 19:26,6012,2018-04-28 19:35,6112,512,1
2018-04-28 19:26,7003,2018-04-28 19:30,6210,231,1
2018-04-28 19:26,6750,2018-04-28 19:42,6268,955,1
2018-04-28 19:26,6157,2018-04-28 19:29,6154,132,1
2018-04-28 19:26,6173,2018-04-28 19:48,6748,1283,1
2018-04-28 19:26,6065,2018-04-28 19:34,7081,469,1
2018-04-28 19:27,6177,2018-04-28 19:42,6241,942,0
2018-04-28 19:27,6273,2018-04-28 19:29,6185,123,1
2018-04-28 19:27,6177,2018-04-28 19:42,6241,923,0
2018-04-28 19:27,6224,2018-04-28 19:39,6247,703,1
2018-04-28 19:27,6169,2018-04-28 19:42,6266,897,1
2018-04-28 19:27,6903,2018-04-28 19:32,6179,275,1
2018-04-28 19:27,6059,2018-04-28 19:37,6085,623,1
2018-04-28 19:27,6082,2018-04-28 19:46,6729,1156,1
2018-04-28 19:27,6209,2018-04-28 19:33,7038,329,1
2018-04-28 19:27,6169,2018-04-28 19:44,6391,998,1
2018-04-28 19:27,6176,2018-04-28 19:41,6012,842,1
2018-04-28 19:27,6150,2018-04-28 19:33,6187,353,1
2018-04-28 19:27,6036,2018-04-28 19:45,6067,1063,1
2018-04-28 19:28,6015,2018-04-28 19:37,6138,581,1
2018-04-28 19:28,6157,2018-04-28 19:39,6259,650,1
2018-04-28 19:28,6927,2018-04-28 19:48,6193,1198,1
2018-04-28 19:28,6265,2018-04-28 19:46,6311,1093,0
2018-04-28 19:28,6265,2018-04-28 19:46,6311,1091,0
2018-04-28 19:28,6119,2018-04-28 19:32,6117,219,1
2018-04-28 19:28,6405,2018-04-28 19:46,6099,1072,0
2018-04-28 19:28,6167,2018-04-28 19:41,6177,795,1
2018-04-28 19:28,6167,2018-04-28 19:41,6177,784,1
2018-04-28 19:28,6011,2018-04-28 19:36,6708,448,1
2018-04-28 19:28,6195,2018-04-28 19:32,6307,249,1
2018-04-28 19:28,6259,2018-04-28 19:54,6193,1557,0
2018-04-28 19:28,6178,2018-04-28 19:45,7066,1023,1
2018-04-28 19:28,6405,2018-04-28 19:46,6099,1069,0
2018-04-28 19:28,6026,2018-04-28 19:36,6011,477,1
2018-04-28 19:28,6358,2018-04-28 19:32,6360,213,1
2018-04-28 19:29,6384,2018-04-28 19:41,6142,766,1
2018-04-28 19:29,6138,2018-04-28 19:33,6150,291,1
2018-04-28 19:29,7056,2018-04-28 20:01,6026,1950,1
2018-04-28 19:29,6092,2018-04-28 19:38,7066,587,1
2018-04-28 19:29,6727,2018-04-28 20:10,6401,2501,0
2018-04-28 19:29,6268,2018-04-28 19:37,6913,471,1
2018-04-28 19:29,6138,2018-04-28 19:34,6150,294,1
2018-04-28 19:29,6175,2018-04-28 19:39,6169,635,1
2018-04-28 19:29,6259,2018-04-28 19:54,6193,1477,0
2018-04-28 19:30,6259,2018-04-28 19:52,6227,1357,0
2018-04-28 19:30,6179,2018-04-28 19:33,6181,218,1
2018-04-28 19:30,6268,2018-04-28 19:51,7038,1258,1
2018-04-28 19:30,6026,2018-04-28 19:36,6011,413,1
2018-04-28 19:30,6216,2018-04-28 19:38,6184,499,1
2018-04-28 19:30,6422,2018-04-28 19:34,6210,233,1
2018-04-28 19:30,6727,2018-04-28 19:51,6100,1246,0
2018-04-28 19:30,6741,2018-04-28 20:08,6206,2309,0
2018-04-28 19:30,6187,2018-04-28 19:37,6229,390,1
2018-04-28 19:30,6324,2018-04-28 19:35,7064,291,1
2018-04-28 19:30,7067,2018-04-28 19:54,6097,1405,0
2018-04-28 19:30,6727,2018-04-28 20:07,6401,2219,0
2018-04-28 19:30,7084,2018-04-28 19:37,6100,394,1
2018-04-28 19:30,6143,2018-04-28 19:33,6147,157,1
2018-04-28 19:30,6741,2018-04-28 20:09,6206,2301,0
2018-04-28 19:30,7067,2018-04-28 19:54,6097,1407,0
2018-04-28 19:30,7067,2018-04-28 19:54,6097,1431,0
2018-04-28 19:30,6072,2018-04-28 19:48,6099,1071,0
2018-04-28 19:30,6072,2018-04-28 19:49,6099,1148,0
2018-04-28 19:30,6163,2018-04-28 19:34,6157,255,1
2018-04-28 19:30,6164,2018-04-28 20:00,6732,1809,1
2018-04-28 19:30,7035,2018-04-28 20:00,6150,1814,1
2018-04-28 19:30,6026,2018-04-28 19:45,6175,857,1
2018-04-28 19:30,6396,2018-04-28 19:38,7017,489,1
2018-04-28 19:30,7067,2018-04-28 19:53,6097,1375,0
2018-04-28 19:30,6169,2018-04-28 19:33,6155,149,1
2018-04-28 19:30,7067,2018-04-28 19:53,6097,1330,0
2018-04-28 19:30,6175,2018-04-28 19:41,6229,612,1
2018-04-28 19:30,7067,2018-04-28 19:52,6097,1317,0
2018-04-28 19:30,6385,2018-04-28 19:32,6236,110,1
2018-04-28 19:30,6063,2018-04-28 19:44,6015,805,0
2018-04-28 19:30,6268,2018-04-28 19:37,6913,370,1
2018-04-28 19:31,6152,2018-04-28 19:42,6184,679,0
2018-04-28 19:31,6415,2018-04-28 19:59,6097,1712,1
2018-04-28 19:31,6324,2018-04-28 19:35,7064,259,1
2018-04-28 19:31,6018,2018-04-28 19:45,6130,853,1
2018-04-28 19:31,6323,2018-04-28 19:57,6321,1593,1
2018-04-28 19:31,6233,2018-04-28 19:54,6099,1382,1
2018-04-28 19:31,6267,2018-04-28 19:52,6108,1300,1
2018-04-28 19:31,6315,2018-04-28 20:04,6012,2015,0
2018-04-28 19:31,6032,2018-04-28 19:44,6213,793,1
2018-04-28 19:31,6227,2018-04-28 19:44,6021,759,1
2018-04-28 19:31,6151,2018-04-28 19:36,6138,291,1
2018-04-28 19:31,6192,2018-04-28 19:44,6901,799,1
2018-04-28 19:31,6011,2018-04-28 19:36,6171,309,1
2018-04-28 19:31,7072,2018-04-28 19:34,6112,165,1
2018-04-28 19:31,7067,2018-04-28 19:54,6097,1349,0
2018-04-28 19:31,6153,2018-04-28 19:49,6265,1066,1
2018-04-28 19:31,6179,2018-04-28 19:40,6137,543,1
2018-04-28 19:31,6007,2018-04-28 19:35,6020,189,1
2018-04-28 19:31,7072,2018-04-28 19:34,6112,152,1
2018-04-28 19:31,6232,2018-04-28 19:40,7045,497,0
2018-04-28 19:32,6195,2018-04-28 19:37,6220,344,1
2018-04-28 19:32,6073,2018-04-28 19:41,6095,530,1
2018-04-28 19:32,6745,2018-04-28 20:01,6085,1732,0
2018-04-28 19:32,6114,2018-04-28 19:36,6114,248,1
2018-04-28 19:32,6036,2018-04-28 20:05,6433,1981,0
2018-04-28 19:32,6258,2018-04-28 19:39,6165,421,1
2018-04-28 19:32,6420,2018-04-28 20:01,7021,1724,1
2018-04-28 19:32,6036,2018-04-28 20:05,6433,1959,1
2018-04-28 19:32,6745,2018-04-28 20:00,6085,1702,0
2018-04-28 19:32,6213,2018-04-28 19:47,6140,890,0
2018-04-28 19:32,6160,2018-04-28 19:45,6906,747,1
2018-04-28 19:32,6072,2018-04-28 19:42,6107,612,1
2018-04-28 19:32,6227,2018-04-28 19:37,6182,286,1
2018-04-28 19:32,6065,2018-04-28 19:39,6413,411,1
2018-04-28 19:32,6005,2018-04-28 20:12,6275,2384,0
2018-04-28 19:32,6174,2018-04-28 19:42,6079,580,1
2018-04-28 19:32,6184,2018-04-28 19:38,6221,323,1
2018-04-28 19:33,6270,2018-04-28 19:55,6171,1329,1
2018-04-28 19:33,6174,2018-04-28 19:42,6079,579,1
2018-04-28 19:33,6157,2018-04-28 19:38,6166,311,1
2018-04-28 19:33,6179,2018-04-28 19:51,6361,1114,0
2018-04-28 19:33,6255,2018-04-28 19:36,7065,201,1
2018-04-28 19:33,6072,2018-04-28 19:42,6107,582,1
2018-04-28 19:33,6745,2018-04-28 20:01,6085,1670,0
2018-04-28 19:33,6313,2018-04-28 19:45,6375,719,1
2018-04-28 19:33,6193,2018-04-28 19:42,6211,539,0
2018-04-28 19:33,6745,2018-04-28 20:01,6085,1650,0
2018-04-28 19:33,6160,2018-04-28 19:37,6190,234,1
2018-04-28 19:33,6220,2018-04-28 19:50,6152,992,1
2018-04-28 19:33,6220,2018-04-28 19:49,6152,979,1
2018-04-28 19:33,6163,2018-04-28 19:35,6164,113,1
2018-04-28 19:33,6140,2018-04-28 19:40,6274,402,1
2018-04-28 19:33,6140,2018-04-28 19:40,6274,391,1
2018-04-28 19:34,6112,2018-04-28 19:44,6036,626,1
2018-04-28 19:34,6013,2018-04-28 19:43,6206,551,1
2018-04-28 19:34,6267,2018-04-28 19:42,6343,528,1
2018-04-28 19:34,6259,2018-04-28 19:48,6179,867,1
2018-04-28 19:34,6093,2018-04-28 19:36,6095,98,1
2018-04-28 19:34,6343,2018-04-28 19:53,6260,1138,0
2018-04-28 19:34,6343,2018-04-28 19:52,6260,1113,0
2018-04-28 19:34,6369,2018-04-28 19:50,6115,973,1
2018-04-28 19:34,6336,2018-04-28 20:11,6395,2218,1
2018-04-28 19:34,6336,2018-04-28 20:11,6395,2213,1
2018-04-28 19:34,6327,2018-04-28 19:56,6187,1334,1
2018-04-28 19:34,6105,2018-04-28 19:48,6386,821,1
2018-04-28 19:34,6064,2018-04-28 19:53,6350,1145,0
2018-04-28 19:34,6429,2018-04-28 19:55,6427,1241,1
2018-04-28 19:34,6202,2018-04-28 19:42,6100,449,1
2018-04-28 19:34,6221,2018-04-28 19:41,6160,378,1
2018-04-28 19:35,6164,2018-04-28 19:51,6269,998,0
2018-04-28 19:35,6164,2018-04-28 19:42,6259,424,1
2018-04-28 19:35,6220,2018-04-28 19:38,6019,176,1
2018-04-28 19:35,6155,2018-04-28 19:43,6018,509,1
2018-04-28 19:35,6195,2018-04-28 19:42,6164,441,1
2018-04-28 19:35,6195,2018-04-28 19:42,6164,438,1
2018-04-28 19:35,6064,2018-04-28 19:53,6350,1090,0
2018-04-28 19:35,6726,2018-04-28 20:02,7005,1574,0
2018-04-28 19:35,7065,2018-04-28 20:08,6177,1951,1
2018-04-28 19:35,6145,2018-04-28 19:49,6248,841,1
2018-04-28 19:35,6387,2018-04-28 19:38,6394,170,1
2018-04-28 19:35,6151,2018-04-28 19:46,6178,647,1
2018-04-28 19:35,6211,2018-04-28 19:38,6248,161,1
2018-04-28 19:36,6104,2018-04-28 19:51,6748,914,1
2018-04-28 19:36,7058,2018-04-28 19:40,6341,255,1
2018-04-28 19:36,6179,2018-04-28 19:38,6178,121,1
2018-04-28 19:36,6079,2018-04-28 19:41,6212,307,0
2018-04-28 19:36,6907,2018-04-28 19:43,6276,448,1
2018-04-28 19:36,6134,2018-04-28 19:40,6140,268,1
2018-04-28 19:36,6347,2018-04-28 20:03,6397,1647,1
2018-04-28 19:36,6209,2018-04-28 19:42,6027,398,1
2018-04-28 19:36,6070,2018-04-28 19:38,6205,156,1
2018-04-28 19:36,6704,2018-04-28 19:54,6247,1106,1
2018-04-28 19:36,6138,2018-04-28 19:55,6193,1160,1
2018-04-28 19:36,6119,2018-04-28 19:45,6173,513,1
2018-04-28 19:36,7055,2018-04-28 19:47,6313,634,1
2018-04-28 19:36,6152,2018-04-28 19:42,6024,335,1
2018-04-28 19:37,6166,2018-04-28 19:39,6165,142,1
2018-04-28 19:37,6905,2018-04-28 19:47,6138,620,1
2018-04-28 19:37,6059,2018-04-28 19:58,6164,1297,1
2018-04-28 19:37,6064,2018-04-28 19:49,6009,734,1
2018-04-28 19:37,6748,2018-04-28 19:44,6036,433,1
2018-04-28 19:37,7026,2018-04-28 19:41,6193,254,1
2018-04-28 19:37,6261,2018-04-28 19:43,6259,337,0
2018-04-28 19:37,6261,2018-04-28 19:43,6259,341,0
2018-04-28 19:37,6133,2018-04-28 19:39,6131,86,1
2018-04-28 19:37,6261,2018-04-28 19:42,6259,319,0
2018-04-28 19:37,6184,2018-04-28 20:00,6280,1397,0
2018-04-28 19:37,6145,2018-04-28 19:49,6248,732,0
2018-04-28 19:37,6175,2018-04-28 19:48,6130,646,1
2018-04-28 19:37,6175,2018-04-28 19:45,7066,468,1
2018-04-28 19:37,6222,2018-04-28 19:39,6224,122,1
2018-04-28 19:38,6156,2018-04-28 19:40,6169,129,1
2018-04-28 19:38,6127,2018-04-28 20:13,6039,2143,1
2018-04-28 19:38,6164,2018-04-28 19:42,6152,258,1
2018-04-28 19:38,6357,2018-04-28 19:51,6912,808,1
2018-04-28 19:38,6222,2018-04-28 19:39,6224,98,1
2018-04-28 19:38,6243,2018-04-28 19:56,6147,1110,1
2018-04-28 19:38,6199,2018-04-28 19:59,7084,1263,1
2018-04-28 19:38,6067,2018-04-28 20:08,6199,1826,1
2018-04-28 19:38,6222,2018-04-28 19:42,6212,224,1
2018-04-28 19:38,6099,2018-04-28 19:52,6007,815,1
2018-04-28 19:38,6243,2018-04-28 19:51,6169,795,1
2018-04-28 19:38,6099,2018-04-28 19:51,6007,809,1
2018-04-28 19:38,6276,2018-04-28 20:07,6177,1767,1
2018-04-28 19:38,6019,2018-04-28 19:47,6202,519,0
2018-04-28 19:38,6164,2018-04-28 19:41,6163,147,1
2018-04-28 19:38,6748,2018-04-28 19:56,7033,1057,0
2018-04-28 19:38,6154,2018-04-28 19:54,6929,937,1
2018-04-28 19:38,6145,2018-04-28 19:49,6248,673,0
2018-04-28 19:38,6132,2018-04-28 19:43,6137,291,1
2018-04-28 19:38,6044,2018-04-28 19:40,6175,93,1
2018-04-28 19:38,6321,2018-04-28 19:42,7001,232,1
2018-04-28 19:38,6429,2018-04-28 19:55,6427,1013,1
2018-04-28 19:38,6157,2018-04-28 19:44,6163,333,1
2018-04-28 19:38,6133,2018-04-28 19:52,6219,814,0
2018-04-28 19:38,7063,2018-04-28 19:48,6254,575,1
2018-04-28 19:39,7065,2018-04-28 19:43,6268,251,1
2018-04-28 19:39,6176,2018-04-28 19:54,6023,888,0
2018-04-28 19:39,6099,2018-04-28 19:46,6203,410,1
2018-04-28 19:39,6067,2018-04-28 20:07,7032,1695,1
2018-04-28 19:39,6926,2018-04-28 20:23,7054,2664,1
2018-04-28 19:39,6405,2018-04-28 19:51,6098,735,0
2018-04-28 19:39,6152,2018-04-28 19:55,6020,973,1
2018-04-28 19:39,6154,2018-04-28 19:42,6142,191,1
2018-04-28 19:39,6728,2018-04-28 19:50,7061,642,1
2018-04-28 19:39,6097,2018-04-28 19:49,6073,582,1
2018-04-28 19:39,6270,2018-04-28 19:48,6913,504,0
2018-04-28 19:40,6231,2018-04-28 19:46,6246,371,1
2018-04-28 19:40,6357,2018-04-28 19:55,6912,937,1
2018-04-28 19:40,6152,2018-04-28 19:55,6020,920,1
2018-04-28 19:40,6131,2018-04-28 20:07,6334,1654,0
2018-04-28 19:40,6097,2018-04-28 19:49,6073,542,1
2018-04-28 19:40,6266,2018-04-28 19:41,6277,106,1
2018-04-28 19:40,6274,2018-04-28 19:47,6229,447,1
2018-04-28 19:40,6142,2018-04-28 19:49,6211,583,1
2018-04-28 19:40,6138,2018-04-28 19:44,6118,269,1
2018-04-28 19:40,6176,2018-04-28 19:54,6023,824,0
2018-04-28 19:40,6140,2018-04-28 20:02,7025,1343,1
2018-04-28 19:40,6748,2018-04-28 20:04,6208,1443,0
2018-04-28 19:40,6165,2018-04-28 20:00,6393,1209,1
2018-04-28 19:40,6021,2018-04-28 19:53,6041,779,0
2018-04-28 19:40,6021,2018-04-28 19:53,6041,780,0
2018-04-28 19:40,6152,2018-04-28 19:45,6147,302,1
2018-04-28 19:40,6748,2018-04-28 19:56,6411,962,1
2018-04-28 19:40,6274,2018-04-28 19:47,6229,425,1
2018-04-28 19:40,6165,2018-04-28 20:00,6393,1196,1
2018-04-28 19:40,6012,2018-04-28 19:52,6099,678,0
2018-04-28 19:40,6039,2018-04-28 19:54,6405,808,1
2018-04-28 19:40,6021,2018-04-28 19:59,6164,1096,1
2018-04-28 19:40,6280,2018-04-28 19:46,6190,322,1
2018-04-28 19:41,7077,2018-04-28 20:02,6733,1281,1
2018-04-28 19:41,6251,2018-04-28 20:04,7083,1407,1
2018-04-28 19:41,6190,2018-04-28 19:43,6184,105,1
2018-04-28 19:41,6012,2018-04-28 19:52,6099,667,0
2018-04-28 19:41,6113,2018-04-28 19:44,6729,189,1
2018-04-28 19:41,6713,2018-04-28 20:11,6713,1823,1
2018-04-28 19:41,6178,2018-04-28 20:02,7043,1277,1
2018-04-28 19:41,6113,2018-04-28 19:49,6729,491,0
2018-04-28 19:41,6357,2018-04-28 20:25,6930,2648,1
2018-04-28 19:41,6196,2018-04-28 20:00,6372,1111,0
2018-04-28 19:41,6171,2018-04-28 19:47,6012,336,1
2018-04-28 19:41,6375,2018-04-28 19:46,6313,288,1
2018-04-28 19:41,6183,2018-04-28 19:44,6307,124,1
2018-04-28 19:42,6246,2018-04-28 19:49,6245,449,1
2018-04-28 19:42,6178,2018-04-28 20:02,7043,1239,0
2018-04-28 19:42,6113,2018-04-28 19:49,6729,471,0
2018-04-28 19:42,7028,2018-04-28 19:57,6372,929,0
2018-04-28 19:42,6119,2018-04-28 19:54,6180,756,1
2018-04-28 19:42,6171,2018-04-28 19:47,6012,322,0
2018-04-28 19:42,7036,2018-04-28 19:53,6184,656,1
2018-04-28 19:42,6281,2018-04-28 19:51,6385,576,1
2018-04-28 19:42,6026,2018-04-28 20:11,6058,1724,0
2018-04-28 19:42,6149,2018-04-28 19:53,7073,690,1
2018-04-28 19:42,6147,2018-04-28 20:01,6140,1169,1
2018-04-28 19:42,6075,2018-04-28 19:46,6205,223,1
2018-04-28 19:42,6268,2018-04-28 19:53,6247,687,0
2018-04-28 19:42,7025,2018-04-28 19:50,6271,494,1
2018-04-28 19:42,6124,2018-04-28 19:54,6398,714,1
2018-04-28 19:42,6750,2018-04-28 19:51,6114,516,1
2018-04-28 19:42,6155,2018-04-28 19:47,6274,300,1
2018-04-28 19:42,6048,2018-04-28 20:00,6211,1057,1
2018-04-28 19:42,6181,2018-04-28 20:07,6120,1464,1
2018-04-28 19:42,6026,2018-04-28 20:11,6058,1710,0
2018-04-28 19:42,6039,2018-04-28 20:05,6009,1346,0
2018-04-28 19:42,6155,2018-04-28 19:47,6274,305,1
2018-04-28 19:42,6100,2018-04-28 19:48,7076,361,1
2018-04-28 19:42,6393,2018-04-28 19:46,6120,222,1
2018-04-28 19:42,6234,2018-04-28 20:11,6262,1705,1
2018-04-28 19:42,6178,2018-04-28 19:48,6140,322,1
2018-04-28 19:42,6147,2018-04-28 19:56,6236,798,1
2018-04-28 19:43,6204,2018-04-28 19:45,6206,121,1
2018-04-28 19:43,7065,2018-04-28 19:56,6184,790,1
2018-04-28 19:43,6268,2018-04-28 19:53,6247,649,0
2018-04-28 19:43,6065,2018-04-28 19:56,6209,802,0
2018-04-28 19:43,6232,2018-04-28 19:58,6908,914,1
2018-04-28 19:43,6122,2018-04-28 20:06,6163,1414,0
2018-04-28 19:43,6122,2018-04-28 20:06,6163,1417,0
2018-04-28 19:43,6923,2018-04-28 20:16,6411,2015,1
2018-04-28 19:43,6164,2018-04-28 19:57,6389,828,1
2018-04-28 19:43,6904,2018-04-28 19:55,6257,720,0
2018-04-28 19:43,6006,2018-04-28 19:48,6919,258,1
2018-04-28 19:43,6136,2018-04-28 19:54,6021,642,1
2018-04-28 19:43,6048,2018-04-28 20:09,6921,1542,1
2018-04-28 19:43,7038,2018-04-28 19:53,6014,600,1
2018-04-28 19:44,6216,2018-04-28 19:54,6193,614,1
2018-04-28 19:44,6070,2018-04-28 19:46,6079,135,1
2018-04-28 19:44,6012,2018-04-28 20:09,6233,1517,0
2018-04-28 19:44,6311,2018-04-28 19:52,6230,475,1
2018-04-28 19:45,7025,2018-04-28 20:01,6262,1016,1
2018-04-28 19:45,6203,2018-04-28 19:52,6213,437,1
2018-04-28 19:45,6113,2018-04-28 19:51,6014,362,1
2018-04-28 19:45,6427,2018-04-28 19:53,6426,489,1
2018-04-28 19:45,6134,2018-04-28 19:53,6108,517,1
2018-04-28 19:45,6099,2018-04-28 19:52,6035,454,0
2018-04-28 19:45,6134,2018-04-28 19:53,6108,494,1
2018-04-28 19:45,6113,2018-04-28 19:51,6014,323,1
2018-04-28 19:45,6195,2018-04-28 19:52,7083,412,1
2018-04-28 19:45,6391,2018-04-28 19:49,6346,235,1
2018-04-28 19:45,6435,2018-04-28 19:53,6402,465,1
2018-04-28 19:45,7084,2018-04-28 19:52,6021,414,1
2018-04-28 19:46,6902,2018-04-28 19:52,6015,411,1
2018-04-28 19:46,6184,2018-04-28 19:53,6213,424,1
2018-04-28 19:46,6254,2018-04-28 19:53,6904,442,1
2018-04-28 19:46,6243,2018-04-28 19:56,6223,598,1
2018-04-28 19:46,7038,2018-04-28 20:03,6107,1021,1
2018-04-28 19:46,7067,2018-04-28 19:51,6065,316,1
2018-04-28 19:46,7036,2018-04-28 19:58,7042,683,1
2018-04-28 19:46,7072,2018-04-28 19:52,6143,375,1
2018-04-28 19:46,6184,2018-04-28 19:51,6221,269,1
2018-04-28 19:46,6316,2018-04-28 20:27,6187,2456,0
2018-04-28 19:46,6356,2018-04-28 19:58,6432,716,1
2018-04-28 19:46,6065,2018-04-28 19:55,6708,541,1
2018-04-28 19:46,6163,2018-04-28 20:12,6158,1514,0
2018-04-28 19:46,6103,2018-04-28 19:51,6391,256,1
2018-04-28 19:47,6140,2018-04-28 19:51,6163,277,1
2018-04-28 19:47,6152,2018-04-28 19:52,6167,347,1
2018-04-28 19:47,6087,2018-04-28 19:51,7079,270,1
2018-04-28 19:47,6312,2018-04-28 20:01,6245,889,1
2018-04-28 19:47,6243,2018-04-28 19:56,6223,538,0
